Text,Label
"Não e regra , mas e uma grande realidade do que acontece com filhos de mulheres pobres ,que (SURPRESA!) são aquelas que não tem grana pra viajar pra outro país e ter um procedimento cirúrgico adequado. E realmente seria muito bom falar em melhorar a vida das crianças pobres,abandonadas e marginalizadas, mas, infelizmente, todos nós sabemos que não vai rolar ,ja que ultimamente o estado não tem liberado verba nem pra compra de papel higiênico nas escolas. São contra o aborto pensando que a criança tera que tipo de criação? Que vai crescer como nós , em uma casa com comida,pequenos luxos, e , principalmente, AMOR? Uma mãe que e obrigada a gerar, parir e criar um filho que não quer nada mais vai nutrir pela criança alem de desgosto.",1
"Grande erro desse estado conservador e tratar um problema de saúde pública como caso de polícia. Menos moralismo, menos mortes de mulheres pobres. O aborto masculino e legalizado! Olhe quantas crianças (e quantos adultos de hj) sem nome do pai na certidão.",1
"Mas a lei, como sempre, e mais dura com a mulher do que com o homem. Ainda existem muitos cidadãos sem o nome do pai na certidão. Quantos pais jovens que o pai simplesmente cai fora e a moça e sua família tem que se responsabilizar e os trâmites burocraticos para que esta mãe reivindique o direito da criança são tão complicados que ela desiste e o moço sai impune e continua na pista.",1
"O aborto deve ser legalizado urgentemente. Ser a favor da legalização do aborto não significa ser a favor do aborto. Acredito que essa discussão deve ser ampliada e feita de maneira responsavel. Acho fundamental que mulheres que passam por uma gravidez indesejada tenham o direito de terminar essa gravidez de forma segura e sem colocar suas vidas em risco. Alem disso, atualmente 200 mil brasileiras morrem por ano em abortos clandestinos (junto com seus respectivos fetos). Sendo assim, o que esta criminalizado não e o aborto, e sim a pobreza!",1
"Criminalizar a mulher em um momento de vulnerabilidade e mesmo a melhor punição? Essa não e um lei sequer racional, revejam esta política de penalização pois hoje ela e responsavel por milhares de mortes, mortes em grande maioria de mulheres negras, pobres, perifericas e abandonadas.",1
"Podem proibir. As mulheres vão continuar fazendo abortos de maneiras grotescas e sem nenhuma assepsia, em casa com suas mães, cunhadas, irmãs e amigas. Com todo tipo de sofrimento que lhes cabe. E quando procuram o hospital e os funcionarios percebem o que esta acontecendo...Haha...aí vem a tortura física, emocional e psicológica. E depois de horas de espera vem alguem com título de medico que e o pior de todos os açougueiros. Essas mulheres são retalhadas e mutiladas. Mulheres pobres que ja sofreram todo tipo de enfado na vida. Elas suportam caladas.",1
Crime e colocar um filho no mundo sem a mínima condição (psicológica ou financeira) de criar a criança e a mesma ter que passar por tudo de ruim que se pode imaginar. Crime e isso...,1
"A anistia internacional responsabiliza o Estado brasileiro pelas mortes causadas por abortos clandestinos no país, uma vez que o Estado e omisso ao ignorar o fato de que essas mulheres estão morrendo por causa de uma política completamente medieval. Pra que proibir se as mulheres vão continuar fazendo abortos - e continuar morrendo - de qualquer forma? Legalizar simplesmente garante que o processo vai ser feito da maneira correta, impedindo a morte de tantas mulheres por ai.",1
"No Brasil, um cadaver tem mais direitos do que uma mulher viva. Ninguem pode usufruir dos órgãos de uma pessoa que morreu sem autorização do morto. Enquanto isso a mulher viva e obrigada a carregar um feto que nem desenvolveu terminações nervosas ainda. Existem infinitos motivos para uma mulher não querer levar uma gravidez adiante e nenhum desses motivos interessa a ninguem! A mulher vive um estado de exceção, sua autonomia e precarizada, demonizada e criminalizada.",1
"Frustrante ainda a mulher não ter o poder sobre seu próprio corpo , de que adianta , tem um monte de gente q procura clinica clandestina e continua morrendo por isso , se o aborto for legalizado nada disso acontece mais ! ponto .",1
"Chega a ser vergonhoso o Senado postar essa imagem, quase que se orgulhando dessa imposição medieval e misógina. Lei ridiculamente ultrapassada que vai continuar matando mulheres que não podem bancar um aborto seguro. Ou seja, as pobres. Leis mais severas para pais que abandonam os filhos ja nascidos vocês não pensam em propor.",1
"A ignorância dos pró-vida chega a dar pena. e um embrião, cara. Por causa de um embrião vocês insistem em uma política que vai sempre matar mulheres. Vocês tambem não conseguem ser racionais ao ponto de perceber que isso e uma questão de saúde pública nem que abortos clandestinos não vão deixar de ocorrer por causa desse discurso pró-aglomerado inconsciente de celulas de vocês.",1
"Poderíamos citar muitas outras afirmações equivalentes de livros de embriologias clínica, mas acho mais interessante colocar a citação de um dos maiores defensores da legalização do aborto (e do infanticídio), Peter Singer:",1
"Uma Lei um tanto quanto contraditória ne? Porque quem tem dinheiro faz numa boa, enqanto milhares de mulheres brasileiras morrem em clinicas clandestinas. E o aborto com as criannças que são largadas pelos pais nas ruas, fora da escola, a merce do crime e da pobreza ou aquelas que são renegadas pelo pai tendo que se virar para sobreviver só com a mãe! Quando Senado Federal nós iremos falar sobre isso?",1
"Faça uma breve pesquisa sobre a burocracia e o sistema adoção brasileiro. E se lembre que não e vc que vai cuidar, alimentar e ser responsavel por uma vida. Então vc não têm que dar opinião em uma situação que não cabe a você.",1
"crime e essa lei ridicula! se se os pais dessa criança não tiverem como cria-la, educa-la e ama-la? imagina como ela cresceria! um filho desejado ou planejado sim e maravilhoso, quando o pai e a mãe tem condições psicologicas e financeiras para cuidar da criança.",1
"Que vergonha desse Senado. O Brasil, sempre atras quando se trata de repensar leis conservadoras. O aborto e feito aos montes, mas só a mulher periferica e penalizada. Essa e uma questão de saúde pública, não de credo religioso. A opinião dos homens tambem e muito dispensavel, o corpo e nosso, o direito de decisão e nosso, basta de hipocrisia!",1
"Aborto e questão de saúde pública. Pelo direito ´das mulheres de decidir sobre seu próprio corpo. Pela vida das mulheres, principalmente as mulheres negras e da periferia, que morrem diariamente vítimas de abortos realizados incorretamente. Por uma sociedade que respeita os direitos humanos das mulheres. Por uma sociedade livre de opressões. Por uma sociedade onde o aborto seja legalizado e descriminalizado.",1
"Uma lei absurda que retrata um Senado que governa pela emoção e não por questões medicas e científicas. Legalizar o aborto e questão de saúde pública, proibi-lo e incentivar as milhares de clínicas clandestinas que vão continuar realizando abortos sem o mínimo de segurança e salubridade as mulheres que vão continuar buscando o aborto quando engravidarem por acidente e não poderiam criar o filho com as devidas condições que uma criança exige.",1
"Não e preciso transar freneticamente para engravidar. Nenhum metodo contraceptivo e 100% eficaz. Conheço mulheres bem instruídas que tomavam pílula e se consideravam seguras, no entanto engravidaram porque na ignorância delas elas não sabiam que alguns medicamentos ou circunstâncias cortam o efeito da pílula, que e considerada 99% segura. E aí? A sorte delas eh q elas puderam ter os filhos, pois ja estavam formadas e casadas.. E o resto que nem se formou e mal tem renda própria, que esta começando a construir a vida para quando estiver pronto ter filho? Eh uma ignorância tremenda generalizar!",1
"Quanta gente ignorante aqui, com o mínimo de conhecimento sobre o assunto...Aborto acontece todos os dias e sempre aconteceu, não e a opinião medieval de vocês que vai mudar isso...EM TODOS OS PAÍSES em que o aborto foi legalizado, só se resultaram coisas boas. Inclusive a diminuição do número de abortos, devido ao acompanhamento psicológico da mãe, onde muitas vezes desistem do aborto. e facil ser contra quando digitando de um celular, dentro do apartamentinho, com a geladeira cheia de comida. Difícil e não ter a mínina condição de colocar um filho nesse mundão pra sofrer. Tirem a cabecinha de vcs da igreja, da bíblia, e pensem. Milhares de mulheres estão morrendo (pessoas de verdade, ja nascida, crescida e consciente) e merecem dignidade ! A não ser que vcs, sabios críticos de facebook, ajudem a cuidar dos filhos gerados...",1
"O contribuinte ja paga a conta! Seja quando as mulheres fazem clandestinamente, arriscando sua vida e sendo atendida com total desprezo pela unidade medica pública. Seja pela mulher da classe media, que faz a operação ilegal e pega uma nota fria para deduzir integralmente no imposto de renda...",1
"Em caso de estupro sim, eu concordo. Pois foi um crime que vai acarretar em sequelas psicológicas e físicas para o resto da vida. Mas em mulheres saudaveis, não acho certo, pois sabiam o que estavam fazendo.",1
"Antes de mais nada não e porque se for legalizado que vão sair fazendo aborto a torto e direito. Com certeza antes disso ocorrer assistentes sociais irão conversar e aconselhar mulheres que desejam fazer. Outro fator e que não vai aumentar o aborto por conta disso, pois mulher consciente se cuida independente se vai ter aborto de graça ou não. E tem mais, quem não deseja abortar não vai abortar só porque tem aborto gratis, e mais ainda, quem deseja fazer, vai fazer de qualquer jeito sendo permitido ou não. Vai da consciência de cada um. O alcool e o fumo e liberado, eu não bebo e não fumo.",1
"Lana Lemos, só pra constar, essa sua ciência que só leva lambada e o que permite você defender suas ideias do tempo da Inquisição aqui nessa rede social com tanto afinco. Inclusive, foi graças a um homossexual, que a tal Inquisição e a religião que você tanto aparenta defender, condena, que a criação desse maravilhoso aparelho chamado computador, fosse inventado. E Ronny Cesar, de fato a Constituição defende o direito a vida, no entanto, não e taxativa quanto ao momento desde a concepção que tal conceito de vida e atribuído ao nascituro, que tem seus direitos patrimoniais e civis defendidos dessa forma apenas no Código Civil. Menos achismos e convicções pessoais e mais estudo, galera. E nem usem o argumento de que, se fosse comigo, eu seria a favor da REGULAMENTAÇÃO, porque SOU, SIM, e, se pudesse, teria feito meus pais me abortarem, mas era uma escolha que não cabia a mim. Passem bem.",1
"Sua opinião não e verdade absoluta. Aborto e questão de saúde pública não de convicções religiosas. Embriões com ate 12 semanas são apenas aglomerado de celulas sem nenhuma consciência ou humanidade. Não e matar um filho... e como tirar uma pinta ou uma verruga. A sua opinião baseada em fatos não científicos faz com que milhares de mulheres - vivas, humanas e dotadas de vontade e autonomia - morram todos os anos. Impedir a regulamentação do aborto e uma crueldade medieval.",1
"Se não for para cuidar, educar, amar, proteger... Então, e melhor interromper,e claro, se PREVENIR, pois hoje não ha DESCULPAS para não se proteger. Afinal, a falta de cuidado podem trazer doenças e, pior, doenças sem cura! pior ainda, sair infectando mais pessoas. O caso em tela para mim se resume em algumas palavras: RESPONSABILIDADE! CONSCIÊNCIA! ESCOLHAS! DECISÃO! LIBERDADE! CARaTER! ORIENTAÇÃO! HUMANIDADE! RESPEITO! AMOR! SAÚDE! DIGNIDADE DA PESSOA HUMANO! DIREITOS E DEVERES!",1
"Fora que se for falar de gastos públicos, mulheres que fazem aborto ilegal (sem higiene e procedimentos adequados) gastam muito mais dinheiro público pra tratar infecções e sequelas do que se o aborto fosse legalizado e o SUS só pagasse pelo aborto, bem mais simples e barato.",1
"Um feto inconsciente e que, caso a mãe considere abortar, o ato provavelmente evitara mais uma criança com uma família desestabilizada e grandes chances de uma pessima vida, o que possivelmente poderia fazer com que ela viesse a se tornar na adolescência o tipo de pessoa para quem ninguem liga. O pessoal só sente pena enquanto o feto não se desenvolve mesmo. Crescer num orfanato seria a melhor dentre as expectativas de vida para uma criança assim, e não e nenhuma maravilha. O aborto pelo SUS seria a chance de evitar este tipo de desastre que e a mulher pobre ter filhos sem ter condições financeiras/psicológicas e acabar apenas jogando mais um sofredor no mundo. Mulher rica aborta e vive. Mulher pobre, quando tenta (o que no caso seria uma medida desesperada), morre e mesmo depois da morte não tem a solidariedade de ninguem.",1
"Abortos são feitos de formas clandestinas todos os dias, as vezes mulheres perdem a vida por fazerem aborto em condições precarias. A legalização do aborto ate a 12º semana pode revolver ate problemas sociais no futuro, então vamos deixar a filosofia religiosa e sentimental de lado e enxergar que a legalização do aborto e um beneficio para sociedade.",1
"Ate hoje não entendo por que o Estado tem que decidir quando e o momento que uma mulher deve gerar um filho, entendo menos ainda por que uma outra pessoa deve opinar sobre o corpo alheio. Sempre fui a favor da liberdade e só pode se considerar um ser livre a pessoa civilmente capaz que tem o domínio de seu próprio corpo, logo, sou totalmente a favor do DIREITO DA MULHER decidir quando esta apta a gerar e se responsabilizar pelo ser humano que trara ao mundo.",1
Mas creio que a liberação juntamente com o acompanhamento medico e psicológico pode ser benefico mesmo eu achando que buscar o aborto seja uma atitude errônea.,1
"Galera, vcs banalizam algumas coisas q vcs n fazem ideia do quanto importante elas são... Legalizar o aborto, significa o empoderamento das mulheres q são todos os dias oprimidas na nossa sociedade. O aborto ja acontece sendo ou n legalizado. A diferença e q se ele for legalizado e regulamentado as mulheres vão poder fazer de maneira segura, diferente do q acontece atualmente na situação de que muitas chegam a morrer. Alem disso, o aborto do pai com os filhos ja acontece em grande parte das vezes só q ai pode ne? Ninguem percebe... Nos países q houve legalização do aborto, diminui muito o número de mulheres q fazem e o melhor e que elas tem segurança e direito sobre o seu corpo. Letícia Pimentel Catarina Tose Fermo Andressa Eulalia Letícia Monjardim Beatriz Moreira Samira Sanches Lízia De Boni Lorena Kellen",1
"Sou absolutamente favoravel! Aglomerados de celulas parasitarias ao corpo feminino não podem ter mais calor que a vida das mulheres. Aborto clandestino e uma das principais causas de mortes de jovens no Brasil, sobretudo das jovens de periferia. Mas o aborto legal e em condições dignas tambem e um grande passo na manutenção e ampliação do direito a liberdade das mulheres, de sua opção pela maternidade em oposição ao estupro legal que representa uma obrigação a manutenção de gestações indesejadas. Menos obscurantismo religioso, mais esclarecimentos baseados em conhecimento científico, por favor!",1
"Amigo, a legalização do aborto no Brasil seria igual dos países europeus. seria permitido ate o 3º mês de gestação, quando ainda não ha formação do sistema nervoso central. Se no direito brasileiro o fim da vida se da com a morte cerebral, que o aparecimento do cerebro então seja o criterio de começo da vida. Aborto devidamente regulamentado ajuda a impedir infanticídio traçando uma linha clara, não são sinônimos.",1
